dataset,math_density,is_hallucination,confidence,sample_id
clean,0.000000,0,0.496965,clean_199
contaminated,0.217391,0,0.483595,cont_0
contaminated,0.117647,0,0.495999,cont_1
contaminated,0.055556,0,0.489917,cont_2
contaminated,0.111111,0,0.457980,cont_3
contaminated,0.171429,0,0.475309,cont_4
contaminated,0.071429,0,0.488818,cont_5
contaminated,0.102564,0,0.485090,cont_6
contaminated,0.142857,0,0.492896,cont_7
contaminated,0.085714,0,0.486208,cont_8
contaminated,0.120000,0,0.481274,cont_9
contaminated,0.108108,0,0.457321,cont_10
contaminated,0.090909,0,0.472910,cont_11
contaminated,0.117647,0,0.488646,cont_12
contaminated,0.142857,0,0.486065,cont_13
contaminated,0.117647,0,0.473822,cont_14
contaminated,0.111111,0,0.487630,cont_15
contaminated,0.269231,0,0.469098,cont_16
contaminated,0.090909,0,0.472754,cont_17
contaminated,0.133333,0,0.461472,cont_18
contaminated,0.230769,0,0.471939,cont_19
contaminated,0.176471,0,0.489929,cont_20
contaminated,0.041667,0,0.485560,cont_21
contaminated,0.085714,0,0.467846,cont_22
contaminated,0.078947,0,0.465117,cont_23
contaminated,0.125000,0,0.481217,cont_24
contaminated,0.133333,0,0.494483,cont_25
contaminated,0.100000,0,0.473679,cont_26
contaminated,0.071429,0,0.465003,cont_27
contaminated,0.153846,0,0.468776,cont_28
contaminated,0.185185,0,0.466232,cont_29
contaminated,0.153846,0,0.492134,cont_30
contaminated,0.153846,0,0.473195,cont_31
contaminated,0.241379,0,0.460522,cont_32
contaminated,0.090909,0,0.483944,cont_33
contaminated,0.166667,0,0.467490,cont_34
contaminated,0.142857,0,0.494092,cont_35
contaminated,0.142857,0,0.486667,cont_36
contaminated,0.111111,0,0.466057,cont_37
contaminated,0.250000,0,0.473913,cont_38
contaminated,0.192308,0,0.469454,cont_39
contaminated,0.172414,0,0.490597,cont_40
contaminated,0.100000,0,0.482705,cont_41
contaminated,0.272727,0,0.469681,cont_42
contaminated,0.162162,0,0.471574,cont_43
contaminated,0.125000,0,0.484069,cont_44
contaminated,0.142857,0,0.481240,cont_45
contaminated,0.090909,0,0.460629,cont_46
contaminated,0.136364,0,0.487801,cont_47
contaminated,0.192308,0,0.476600,cont_48
contaminated,0.130435,0,0.449784,cont_49
contaminated,0.117647,0,0.481883,cont_50
contaminated,0.100000,1,0.520977,cont_51
contaminated,0.125000,0,0.487464,cont_52
contaminated,0.161290,0,0.477119,cont_53
contaminated,0.071429,0,0.466269,cont_54
contaminated,0.100000,0,0.482186,cont_55
contaminated,0.058824,0,0.457704,cont_56
contaminated,0.176471,0,0.483143,cont_57
contaminated,0.095238,0,0.480069,cont_58
contaminated,0.222222,0,0.475270,cont_59
contaminated,0.121212,0,0.465609,cont_60
contaminated,0.315789,0,0.470198,cont_61
contaminated,0.193548,0,0.479362,cont_62
contaminated,0.176471,0,0.474676,cont_63
contaminated,0.000000,0,0.481134,cont_64
contaminated,0.250000,0,0.463676,cont_65
contaminated,0.142857,0,0.456302,cont_66
contaminated,0.250000,0,0.463130,cont_67
contaminated,0.080000,0,0.488943,cont_68
contaminated,0.111111,0,0.482361,cont_69
contaminated,0.218750,0,0.473408,cont_70
contaminated,0.157895,0,0.464870,cont_71
contaminated,0.261905,0,0.470163,cont_72
contaminated,0.157895,0,0.481774,cont_73
contaminated,0.153846,0,0.481209,cont_74
contaminated,0.050000,0,0.488672,cont_75
contaminated,0.100000,0,0.481118,cont_76
contaminated,0.157895,0,0.487729,cont_77
contaminated,0.157895,0,0.471633,cont_78
contaminated,0.171429,0,0.480209,cont_79
contaminated,0.133333,0,0.465972,cont_80
contaminated,0.105263,0,0.477927,cont_81
contaminated,0.111111,0,0.477317,cont_82
contaminated,0.055556,0,0.483316,cont_83
contaminated,0.076923,0,0.482866,cont_84
contaminated,0.052632,0,0.471527,cont_85
contaminated,0.171429,0,0.474097,cont_86
contaminated,0.095238,0,0.488019,cont_87
contaminated,0.076923,0,0.480156,cont_88
contaminated,0.133333,0,0.462832,cont_89
contaminated,0.194444,0,0.484201,cont_90
contaminated,0.176471,0,0.473930,cont_91
contaminated,0.166667,0,0.482227,cont_92
contaminated,0.212121,0,0.463592,cont_93
contaminated,0.037037,0,0.493729,cont_94
contaminated,0.095238,0,0.481996,cont_95
contaminated,0.222222,0,0.470427,cont_96
contaminated,0.200000,0,0.469733,cont_97
contaminated,0.214286,0,0.485946,cont_98
contaminated,0.200000,0,0.477088,cont_99
contaminated,0.032258,1,0.509096,cont_100
contaminated,0.117647,0,0.475524,cont_101
contaminated,0.187500,0,0.477267,cont_102
contaminated,0.080000,0,0.468990,cont_103
contaminated,0.157895,0,0.486928,cont_104
contaminated,0.181818,0,0.487653,cont_105
contaminated,0.128205,0,0.476862,cont_106
contaminated,0.200000,0,0.465405,cont_107
contaminated,0.153846,0,0.460112,cont_108
contaminated,0.214286,0,0.477260,cont_109
contaminated,0.172414,0,0.484108,cont_110
contaminated,0.066667,0,0.485486,cont_111
contaminated,0.156250,0,0.470042,cont_112
contaminated,0.120000,0,0.484672,cont_113
contaminated,0.071429,0,0.488441,cont_114
contaminated,0.115385,0,0.473230,cont_115
contaminated,0.083333,0,0.481700,cont_116
contaminated,0.040000,0,0.484769,cont_117
contaminated,0.095238,0,0.476314,cont_118
contaminated,0.166667,0,0.470151,cont_119
contaminated,0.147059,0,0.467121,cont_120
contaminated,0.125000,0,0.474348,cont_121
contaminated,0.115385,0,0.479183,cont_122
contaminated,0.250000,0,0.464866,cont_123
contaminated,0.100000,0,0.475093,cont_124
contaminated,0.095238,0,0.479806,cont_125
contaminated,0.148148,0,0.481606,cont_126
contaminated,0.166667,0,0.476118,cont_127
contaminated,0.000000,0,0.498913,cont_128
contaminated,0.090909,0,0.471097,cont_129
contaminated,0.000000,0,0.487870,cont_130
contaminated,0.136364,0,0.458795,cont_131
contaminated,0.233333,0,0.479996,cont_132
contaminated,0.062500,0,0.462239,cont_133
contaminated,0.333333,0,0.482990,cont_134
contaminated,0.233333,0,0.463604,cont_135
contaminated,0.190476,0,0.477492,cont_136
contaminated,0.038462,0,0.476606,cont_137
contaminated,0.035714,0,0.494935,cont_138
contaminated,0.116279,0,0.465757,cont_139
contaminated,0.260870,0,0.474904,cont_140
contaminated,0.230769,0,0.466827,cont_141
contaminated,0.071429,0,0.483397,cont_142
contaminated,0.160000,0,0.490805,cont_143
contaminated,0.133333,0,0.469341,cont_144
contaminated,0.206897,0,0.488351,cont_145
contaminated,0.129032,0,0.496681,cont_146
contaminated,0.142857,0,0.459049,cont_147
contaminated,0.200000,0,0.468901,cont_148
contaminated,0.187500,0,0.475879,cont_149
contaminated,0.066667,0,0.486808,cont_150
contaminated,0.105263,0,0.474800,cont_151
contaminated,0.205882,1,0.502767,cont_152
contaminated,0.133333,0,0.456441,cont_153
contaminated,0.125000,0,0.466421,cont_154
contaminated,0.050000,0,0.491967,cont_155
contaminated,0.178571,0,0.483936,cont_156
contaminated,0.225806,0,0.487959,cont_157
contaminated,0.157895,0,0.484570,cont_158
contaminated,0.166667,0,0.482876,cont_159
contaminated,0.062500,0,0.464519,cont_160
contaminated,0.200000,0,0.477407,cont_161
contaminated,0.200000,0,0.484092,cont_162
contaminated,0.153846,0,0.470308,cont_163
contaminated,0.111111,0,0.488444,cont_164
contaminated,0.068966,0,0.468176,cont_165
contaminated,0.185185,0,0.491097,cont_166
contaminated,0.117647,0,0.469571,cont_167
contaminated,0.068966,0,0.479022,cont_168
contaminated,0.117647,0,0.475456,cont_169
contaminated,0.250000,0,0.465179,cont_170
contaminated,0.071429,0,0.483148,cont_171
contaminated,0.136364,0,0.455614,cont_172
contaminated,0.076923,0,0.470914,cont_173
contaminated,0.166667,0,0.475463,cont_174
contaminated,0.176471,0,0.497425,cont_175
contaminated,0.230769,0,0.468238,cont_176
contaminated,0.235294,0,0.480935,cont_177
contaminated,0.193548,0,0.482987,cont_178
contaminated,0.269231,0,0.465977,cont_179
contaminated,0.062500,0,0.462929,cont_180
contaminated,0.115385,0,0.475168,cont_181
contaminated,0.250000,0,0.492758,cont_182
contaminated,0.166667,0,0.486800,cont_183
contaminated,0.105263,0,0.475552,cont_184
contaminated,0.086957,0,0.488624,cont_185
contaminated,0.266667,0,0.464733,cont_186
contaminated,0.166667,0,0.470097,cont_187
contaminated,0.071429,0,0.484307,cont_188
contaminated,0.076923,0,0.494164,cont_189
contaminated,0.117647,0,0.463090,cont_190
contaminated,0.155556,0,0.460623,cont_191
contaminated,0.066667,0,0.469718,cont_192
contaminated,0.178571,0,0.488887,cont_193
contaminated,0.121212,0,0.484613,cont_194
contaminated,0.133333,0,0.476517,cont_195
contaminated,0.176471,0,0.475955,cont_196
contaminated,0.217391,0,0.482553,cont_197
contaminated,0.200000,0,0.467733,cont_198
contaminated,0.178571,0,0.460324,cont_199
externalized,0.000000,0,0.492729,ext_0
externalized,0.000000,0,0.495688,ext_1
externalized,0.000000,0,0.496977,ext_2
externalized,0.000000,0,0.490211,ext_3
externalized,0.000000,0,0.481097,ext_4
externalized,0.000000,1,0.506705,ext_5
externalized,0.000000,0,0.495548,ext_6
externalized,0.000000,1,0.503438,ext_7
externalized,0.000000,0,0.494146,ext_8
externalized,0.000000,0,0.480082,ext_9
externalized,0.000000,0,0.481942,ext_10
externalized,0.000000,0,0.476559,ext_11
externalized,0.000000,0,0.491552,ext_12
externalized,0.000000,0,0.497599,ext_13
externalized,0.000000,0,0.478439,ext_14
externalized,0.000000,0,0.487063,ext_15
externalized,0.000000,0,0.498665,ext_16
externalized,0.000000,0,0.476712,ext_17
externalized,0.000000,0,0.480079,ext_18
externalized,0.000000,0,0.496039,ext_19
externalized,0.000000,0,0.487972,ext_20
externalized,0.000000,0,0.484646,ext_21
externalized,0.000000,0,0.498825,ext_22
externalized,0.000000,0,0.489146,ext_23
externalized,0.000000,0,0.492822,ext_24
externalized,0.000000,0,0.494117,ext_25
externalized,0.000000,0,0.493288,ext_26
externalized,0.000000,0,0.467973,ext_27
externalized,0.000000,0,0.469000,ext_28
externalized,0.000000,0,0.466829,ext_29
externalized,0.000000,0,0.492245,ext_30
externalized,0.000000,0,0.492987,ext_31
externalized,0.000000,0,0.480627,ext_32
externalized,0.000000,0,0.492318,ext_33
externalized,0.000000,0,0.476587,ext_34
externalized,0.000000,0,0.495536,ext_35
externalized,0.000000,0,0.490886,ext_36
externalized,0.000000,0,0.479517,ext_37
externalized,0.000000,0,0.487404,ext_38
externalized,0.000000,0,0.499300,ext_39
externalized,0.000000,1,0.503388,ext_40
externalized,0.000000,0,0.495253,ext_41
externalized,0.000000,1,0.500105,ext_42
externalized,0.000000,0,0.484589,ext_43
externalized,0.000000,0,0.493556,ext_44
externalized,0.000000,0,0.481395,ext_45
externalized,0.000000,0,0.463643,ext_46
externalized,0.000000,0,0.488113,ext_47
externalized,0.000000,0,0.496520,ext_48
externalized,0.000000,0,0.487648,ext_49
externalized,0.000000,0,0.488319,ext_50
externalized,0.000000,1,0.513400,ext_51
externalized,0.000000,0,0.495603,ext_52
externalized,0.000000,0,0.496361,ext_53
externalized,0.000000,0,0.477118,ext_54
externalized,0.000000,0,0.487644,ext_55
externalized,0.000000,0,0.463465,ext_56
externalized,0.000000,0,0.478992,ext_57
externalized,0.000000,0,0.484400,ext_58
externalized,0.000000,0,0.483311,ext_59
externalized,0.000000,0,0.465564,ext_60
externalized,0.000000,0,0.481174,ext_61
externalized,0.000000,0,0.487448,ext_62
externalized,0.000000,0,0.499286,ext_63
externalized,0.000000,0,0.477645,ext_64
externalized,0.000000,0,0.476742,ext_65
externalized,0.000000,0,0.469265,ext_66
externalized,0.000000,0,0.483151,ext_67
externalized,0.000000,0,0.491603,ext_68
externalized,0.000000,0,0.495607,ext_69
externalized,0.000000,0,0.489937,ext_70
externalized,0.000000,0,0.474939,ext_71
externalized,0.000000,0,0.492845,ext_72
externalized,0.000000,0,0.488888,ext_73
externalized,0.000000,0,0.478403,ext_74
externalized,0.000000,1,0.500719,ext_75
externalized,0.000000,0,0.483880,ext_76
externalized,0.000000,0,0.493179,ext_77
externalized,0.000000,0,0.477816,ext_78
externalized,0.000000,0,0.480794,ext_79
externalized,0.000000,0,0.473974,ext_80
externalized,0.000000,0,0.493555,ext_81
externalized,0.000000,0,0.481688,ext_82
externalized,0.000000,0,0.490229,ext_83
externalized,0.000000,0,0.494458,ext_84
externalized,0.000000,0,0.474601,ext_85
externalized,0.000000,0,0.495940,ext_86
externalized,0.000000,0,0.492414,ext_87
externalized,0.000000,0,0.486549,ext_88
externalized,0.000000,0,0.480388,ext_89
externalized,0.000000,0,0.492272,ext_90
externalized,0.000000,0,0.473417,ext_91
externalized,0.000000,0,0.492840,ext_92
externalized,0.000000,1,0.504871,ext_93
externalized,0.000000,0,0.484398,ext_94
externalized,0.000000,0,0.474082,ext_95
externalized,0.000000,0,0.482915,ext_96
externalized,0.000000,0,0.467642,ext_97
externalized,0.000000,0,0.497027,ext_98
externalized,0.000000,0,0.493001,ext_99
externalized,0.000000,1,0.503239,ext_100
externalized,0.000000,0,0.487873,ext_101
externalized,0.000000,0,0.479734,ext_102
externalized,0.000000,0,0.478180,ext_103
externalized,0.000000,0,0.491122,ext_104
externalized,0.000000,0,0.484816,ext_105
externalized,0.000000,0,0.476808,ext_106
externalized,0.000000,0,0.475797,ext_107
externalized,0.000000,0,0.478625,ext_108
externalized,0.000000,0,0.486299,ext_109
externalized,0.000000,0,0.490814,ext_110
externalized,0.000000,0,0.491576,ext_111
externalized,0.000000,0,0.487435,ext_112
externalized,0.000000,0,0.489792,ext_113
externalized,0.000000,0,0.498521,ext_114
externalized,0.000000,0,0.483334,ext_115
externalized,0.000000,0,0.480170,ext_116
externalized,0.000000,0,0.483885,ext_117
externalized,0.000000,0,0.479781,ext_118
externalized,0.000000,0,0.483406,ext_119
externalized,0.000000,0,0.485902,ext_120
externalized,0.000000,0,0.480960,ext_121
externalized,0.000000,0,0.481078,ext_122
externalized,0.000000,0,0.483138,ext_123
externalized,0.000000,0,0.482797,ext_124
externalized,0.000000,0,0.481592,ext_125
externalized,0.000000,0,0.486184,ext_126
externalized,0.000000,0,0.488452,ext_127
externalized,0.000000,1,0.504925,ext_128
externalized,0.000000,0,0.476756,ext_129
externalized,0.000000,0,0.485978,ext_130
externalized,0.000000,0,0.481508,ext_131
externalized,0.000000,0,0.484168,ext_132
externalized,0.000000,0,0.463641,ext_133
externalized,0.000000,0,0.495960,ext_134
externalized,0.000000,0,0.472168,ext_135
externalized,0.000000,0,0.490226,ext_136
externalized,0.000000,0,0.482122,ext_137
externalized,0.000000,0,0.481265,ext_138
externalized,0.000000,0,0.472710,ext_139
externalized,0.000000,0,0.491872,ext_140
externalized,0.000000,0,0.497136,ext_141
externalized,0.000000,0,0.482170,ext_142
externalized,0.000000,1,0.501405,ext_143
externalized,0.000000,0,0.486722,ext_144
externalized,0.000000,0,0.493556,ext_145
externalized,0.000000,1,0.501829,ext_146
externalized,0.000000,0,0.470570,ext_147
externalized,0.000000,0,0.490732,ext_148
externalized,0.000000,0,0.474450,ext_149
externalized,0.000000,0,0.493915,ext_150
externalized,0.000000,0,0.476286,ext_151
externalized,0.000000,0,0.499361,ext_152
externalized,0.000000,0,0.493949,ext_153
externalized,0.000000,0,0.471219,ext_154
externalized,0.000000,1,0.502690,ext_155
externalized,0.000000,0,0.485023,ext_156
externalized,0.000000,0,0.491627,ext_157
externalized,0.000000,0,0.494681,ext_158
externalized,0.000000,0,0.493985,ext_159
externalized,0.000000,0,0.471654,ext_160
externalized,0.000000,0,0.469158,ext_161
externalized,0.000000,0,0.498738,ext_162
externalized,0.000000,0,0.481149,ext_163
externalized,0.000000,0,0.481155,ext_164
externalized,0.000000,0,0.475883,ext_165
externalized,0.000000,0,0.489240,ext_166
externalized,0.000000,0,0.470071,ext_167
externalized,0.000000,0,0.474948,ext_168
externalized,0.000000,0,0.487121,ext_169
externalized,0.000000,0,0.478682,ext_170
externalized,0.000000,0,0.489246,ext_171
externalized,0.000000,0,0.475175,ext_172
externalized,0.000000,0,0.481029,ext_173
externalized,0.000000,0,0.478170,ext_174
externalized,0.000000,1,0.504229,ext_175
externalized,0.000000,0,0.493424,ext_176
externalized,0.000000,0,0.472834,ext_177
externalized,0.000000,0,0.498154,ext_178
externalized,0.000000,0,0.486406,ext_179
externalized,0.000000,0,0.481755,ext_180
externalized,0.000000,0,0.478773,ext_181
externalized,0.000000,1,0.511745,ext_182
externalized,0.000000,0,0.496409,ext_183
externalized,0.000000,0,0.481351,ext_184
externalized,0.000000,0,0.491311,ext_185
externalized,0.000000,0,0.487406,ext_186
externalized,0.000000,0,0.467613,ext_187
externalized,0.000000,0,0.490823,ext_188
externalized,0.000000,0,0.498028,ext_189
externalized,0.000000,0,0.470938,ext_190
externalized,0.000000,0,0.478855,ext_191
externalized,0.000000,0,0.482556,ext_192
externalized,0.000000,0,0.498270,ext_193
externalized,0.000000,0,0.495534,ext_194
externalized,0.000000,0,0.481253,ext_195
externalized,0.000000,0,0.486794,ext_196
externalized,0.000000,0,0.477266,ext_197
externalized,0.000000,0,0.482720,ext_198
externalized,0.000000,0,0.478796,ext_199
