dataset,math_density,is_hallucination,confidence,sample_id
clean,0.000000,0,0.481514,clean_94
clean,0.000000,0,0.485633,clean_95
clean,0.000000,0,0.484858,clean_96
clean,0.000000,0,0.461635,clean_97
clean,0.000000,0,0.466827,clean_98
clean,0.000000,0,0.474841,clean_99
clean,0.000000,0,0.488122,clean_100
clean,0.000000,0,0.484197,clean_101
clean,0.000000,1,0.500471,clean_102
clean,0.000000,0,0.463623,clean_103
clean,0.000000,0,0.498741,clean_104
clean,0.000000,0,0.474017,clean_105
clean,0.000000,0,0.495516,clean_106
clean,0.000000,0,0.462177,clean_107
clean,0.000000,0,0.484427,clean_108
clean,0.000000,0,0.479394,clean_109
clean,0.000000,0,0.495256,clean_110
clean,0.000000,0,0.465427,clean_111
clean,0.000000,0,0.460042,clean_112
clean,0.000000,0,0.491324,clean_113
clean,0.000000,0,0.494336,clean_114
clean,0.000000,0,0.470205,clean_115
clean,0.000000,0,0.498568,clean_116
clean,0.000000,0,0.463831,clean_117
clean,0.000000,0,0.472801,clean_118
clean,0.000000,0,0.498436,clean_119
clean,0.000000,0,0.469179,clean_120
clean,0.000000,0,0.472866,clean_121
clean,0.000000,1,0.502540,clean_122
clean,0.000000,0,0.469147,clean_123
clean,0.000000,0,0.456068,clean_124
clean,0.000000,0,0.483617,clean_125
clean,0.000000,0,0.446234,clean_126
clean,0.000000,0,0.473330,clean_127
clean,0.000000,0,0.472005,clean_128
clean,0.000000,0,0.460680,clean_129
clean,0.000000,0,0.466453,clean_130
clean,0.000000,0,0.460895,clean_131
clean,0.000000,0,0.464542,clean_132
clean,0.000000,0,0.489636,clean_133
clean,0.000000,0,0.485327,clean_134
clean,0.000000,0,0.477758,clean_135
clean,0.000000,0,0.475714,clean_136
clean,0.000000,0,0.450615,clean_137
clean,0.000000,0,0.467960,clean_138
clean,0.000000,0,0.469083,clean_139
clean,0.000000,0,0.474919,clean_140
clean,0.000000,0,0.482683,clean_141
clean,0.000000,0,0.471349,clean_142
clean,0.000000,0,0.467419,clean_143
clean,0.000000,0,0.432799,clean_144
clean,0.000000,0,0.456909,clean_145
clean,0.000000,0,0.475163,clean_146
clean,0.000000,0,0.477988,clean_147
clean,0.000000,0,0.457460,clean_148
clean,0.000000,0,0.480012,clean_149
clean,0.000000,0,0.457915,clean_150
clean,0.000000,0,0.454403,clean_151
clean,0.000000,0,0.480135,clean_152
clean,0.000000,0,0.473537,clean_153
clean,0.000000,0,0.480458,clean_154
clean,0.000000,0,0.466589,clean_155
clean,0.000000,0,0.466191,clean_156
clean,0.000000,0,0.448089,clean_157
clean,0.000000,0,0.485999,clean_158
clean,0.000000,0,0.454915,clean_159
clean,0.000000,0,0.483884,clean_160
clean,0.000000,0,0.486067,clean_161
clean,0.000000,0,0.468475,clean_162
clean,0.000000,0,0.480892,clean_163
clean,0.000000,0,0.483633,clean_164
clean,0.000000,0,0.470041,clean_165
clean,0.000000,0,0.471238,clean_166
clean,0.000000,0,0.466030,clean_167
clean,0.000000,0,0.473515,clean_168
clean,0.000000,0,0.471429,clean_169
clean,0.000000,0,0.477049,clean_170
clean,0.000000,0,0.477670,clean_171
clean,0.000000,0,0.441904,clean_172
clean,0.000000,0,0.448259,clean_173
clean,0.000000,0,0.484920,clean_174
clean,0.000000,0,0.481697,clean_175
clean,0.000000,0,0.454126,clean_176
clean,0.000000,0,0.459801,clean_177
clean,0.000000,0,0.456944,clean_178
clean,0.000000,0,0.480464,clean_179
clean,0.000000,0,0.478940,clean_180
clean,0.000000,0,0.475579,clean_181
clean,0.000000,0,0.452718,clean_182
clean,0.000000,0,0.466537,clean_183
clean,0.000000,0,0.439881,clean_184
clean,0.000000,0,0.488891,clean_185
clean,0.000000,0,0.459417,clean_186
clean,0.000000,0,0.462855,clean_187
clean,0.000000,0,0.473068,clean_188
clean,0.000000,0,0.465087,clean_189
clean,0.000000,0,0.493814,clean_190
clean,0.000000,0,0.478800,clean_191
clean,0.000000,0,0.461052,clean_192
clean,0.000000,0,0.462731,clean_193
clean,0.000000,0,0.481879,clean_194
clean,0.000000,0,0.464479,clean_195
clean,0.000000,0,0.492323,clean_196
clean,0.000000,0,0.466454,clean_197
clean,0.000000,0,0.472663,clean_198
clean,0.000000,0,0.497249,clean_199
contaminated,0.217391,0,0.482098,cont_0
contaminated,0.117647,0,0.496133,cont_1
contaminated,0.055556,0,0.490435,cont_2
contaminated,0.111111,0,0.458477,cont_3
contaminated,0.171429,0,0.477390,cont_4
contaminated,0.071429,0,0.488855,cont_5
contaminated,0.102564,0,0.485210,cont_6
contaminated,0.142857,0,0.492597,cont_7
contaminated,0.085714,0,0.486255,cont_8
contaminated,0.120000,0,0.480900,cont_9
contaminated,0.108108,0,0.455580,cont_10
contaminated,0.090909,0,0.473025,cont_11
contaminated,0.117647,0,0.489339,cont_12
contaminated,0.142857,0,0.486405,cont_13
contaminated,0.117647,0,0.473173,cont_14
contaminated,0.111111,0,0.488454,cont_15
contaminated,0.269231,0,0.468934,cont_16
contaminated,0.090909,0,0.473740,cont_17
contaminated,0.133333,0,0.462178,cont_18
contaminated,0.230769,0,0.472750,cont_19
contaminated,0.176471,0,0.490286,cont_20
contaminated,0.041667,0,0.486992,cont_21
contaminated,0.085714,0,0.468326,cont_22
contaminated,0.078947,0,0.465076,cont_23
contaminated,0.125000,0,0.481404,cont_24
contaminated,0.133333,0,0.494909,cont_25
contaminated,0.100000,0,0.474213,cont_26
contaminated,0.071429,0,0.466373,cont_27
contaminated,0.153846,0,0.468854,cont_28
contaminated,0.185185,0,0.467029,cont_29
contaminated,0.153846,0,0.493618,cont_30
contaminated,0.153846,0,0.474200,cont_31
contaminated,0.241379,0,0.461117,cont_32
contaminated,0.090909,0,0.484490,cont_33
contaminated,0.166667,0,0.466988,cont_34
contaminated,0.142857,0,0.494985,cont_35
contaminated,0.142857,0,0.486521,cont_36
contaminated,0.111111,0,0.467148,cont_37
contaminated,0.250000,0,0.473889,cont_38
contaminated,0.192308,0,0.469685,cont_39
contaminated,0.172414,0,0.491168,cont_40
contaminated,0.100000,0,0.483074,cont_41
contaminated,0.272727,0,0.469373,cont_42
contaminated,0.162162,0,0.471368,cont_43
contaminated,0.125000,0,0.484735,cont_44
contaminated,0.142857,0,0.481792,cont_45
contaminated,0.090909,0,0.461211,cont_46
contaminated,0.136364,0,0.486792,cont_47
contaminated,0.192308,0,0.477908,cont_48
contaminated,0.130435,0,0.449881,cont_49
contaminated,0.117647,0,0.480771,cont_50
contaminated,0.100000,1,0.521149,cont_51
contaminated,0.125000,0,0.488157,cont_52
contaminated,0.161290,0,0.477807,cont_53
contaminated,0.071429,0,0.466352,cont_54
contaminated,0.100000,0,0.482120,cont_55
contaminated,0.058824,0,0.457814,cont_56
contaminated,0.176471,0,0.483626,cont_57
contaminated,0.095238,0,0.480317,cont_58
contaminated,0.222222,0,0.476799,cont_59
contaminated,0.121212,0,0.464671,cont_60
contaminated,0.315789,0,0.469747,cont_61
contaminated,0.193548,0,0.480459,cont_62
contaminated,0.176471,0,0.475629,cont_63
contaminated,0.000000,0,0.481541,cont_64
contaminated,0.250000,0,0.465134,cont_65
contaminated,0.142857,0,0.455525,cont_66
contaminated,0.250000,0,0.464816,cont_67
contaminated,0.080000,0,0.487819,cont_68
contaminated,0.111111,0,0.481830,cont_69
contaminated,0.218750,0,0.474474,cont_70
contaminated,0.157895,0,0.465085,cont_71
contaminated,0.261905,0,0.471608,cont_72
contaminated,0.157895,0,0.481445,cont_73
contaminated,0.153846,0,0.481403,cont_74
contaminated,0.050000,0,0.489813,cont_75
contaminated,0.100000,0,0.480496,cont_76
contaminated,0.157895,0,0.487702,cont_77
contaminated,0.157895,0,0.471739,cont_78
contaminated,0.171429,0,0.480533,cont_79
contaminated,0.133333,0,0.467231,cont_80
contaminated,0.105263,0,0.478067,cont_81
contaminated,0.111111,0,0.477145,cont_82
contaminated,0.055556,0,0.483617,cont_83
contaminated,0.076923,0,0.483453,cont_84
contaminated,0.052632,0,0.471355,cont_85
contaminated,0.171429,0,0.473762,cont_86
contaminated,0.095238,0,0.488356,cont_87
contaminated,0.076923,0,0.481228,cont_88
contaminated,0.133333,0,0.462462,cont_89
contaminated,0.194444,0,0.485079,cont_90
contaminated,0.176471,0,0.475457,cont_91
contaminated,0.166667,0,0.481685,cont_92
contaminated,0.212121,0,0.463796,cont_93
contaminated,0.037037,0,0.492881,cont_94
contaminated,0.095238,0,0.481166,cont_95
contaminated,0.222222,0,0.471532,cont_96
contaminated,0.200000,0,0.471002,cont_97
contaminated,0.214286,0,0.486375,cont_98
contaminated,0.200000,0,0.475431,cont_99
contaminated,0.032258,1,0.508685,cont_100
contaminated,0.117647,0,0.475934,cont_101
contaminated,0.187500,0,0.477635,cont_102
contaminated,0.080000,0,0.469658,cont_103
contaminated,0.157895,0,0.487650,cont_104
contaminated,0.181818,0,0.487178,cont_105
contaminated,0.128205,0,0.477451,cont_106
contaminated,0.200000,0,0.466315,cont_107
contaminated,0.153846,0,0.460173,cont_108
contaminated,0.214286,0,0.477957,cont_109
contaminated,0.172414,0,0.484022,cont_110
contaminated,0.066667,0,0.486306,cont_111
contaminated,0.156250,0,0.470621,cont_112
contaminated,0.120000,0,0.483209,cont_113
contaminated,0.071429,0,0.489055,cont_114
contaminated,0.115385,0,0.473935,cont_115
contaminated,0.083333,0,0.482477,cont_116
contaminated,0.040000,0,0.485340,cont_117
contaminated,0.095238,0,0.476779,cont_118
contaminated,0.166667,0,0.470522,cont_119
contaminated,0.147059,0,0.466987,cont_120
contaminated,0.125000,0,0.473364,cont_121
contaminated,0.115385,0,0.478243,cont_122
contaminated,0.250000,0,0.465108,cont_123
contaminated,0.100000,0,0.475307,cont_124
contaminated,0.095238,0,0.479120,cont_125
contaminated,0.148148,0,0.481096,cont_126
contaminated,0.166667,0,0.476903,cont_127
contaminated,0.000000,0,0.498214,cont_128
contaminated,0.090909,0,0.470441,cont_129
contaminated,0.000000,0,0.487032,cont_130
contaminated,0.136364,0,0.458330,cont_131
contaminated,0.233333,0,0.480240,cont_132
contaminated,0.062500,0,0.462591,cont_133
contaminated,0.333333,0,0.483623,cont_134
contaminated,0.233333,0,0.463298,cont_135
contaminated,0.190476,0,0.477946,cont_136
contaminated,0.038462,0,0.475592,cont_137
contaminated,0.035714,0,0.495519,cont_138
contaminated,0.116279,0,0.466401,cont_139
contaminated,0.260870,0,0.475501,cont_140
contaminated,0.230769,0,0.466295,cont_141
contaminated,0.071429,0,0.482534,cont_142
contaminated,0.160000,0,0.490918,cont_143
contaminated,0.133333,0,0.469280,cont_144
contaminated,0.206897,0,0.487854,cont_145
contaminated,0.129032,0,0.496604,cont_146
contaminated,0.142857,0,0.459606,cont_147
contaminated,0.200000,0,0.469198,cont_148
contaminated,0.187500,0,0.475711,cont_149
contaminated,0.066667,0,0.487314,cont_150
contaminated,0.105263,0,0.474818,cont_151
contaminated,0.205882,1,0.502938,cont_152
contaminated,0.133333,0,0.458117,cont_153
contaminated,0.125000,0,0.466453,cont_154
contaminated,0.050000,0,0.492056,cont_155
contaminated,0.178571,0,0.484124,cont_156
contaminated,0.225806,0,0.488083,cont_157
contaminated,0.157895,0,0.485382,cont_158
contaminated,0.166667,0,0.482171,cont_159
contaminated,0.062500,0,0.464206,cont_160
contaminated,0.200000,0,0.477321,cont_161
contaminated,0.200000,0,0.484463,cont_162
contaminated,0.153846,0,0.470673,cont_163
contaminated,0.111111,0,0.488279,cont_164
contaminated,0.068966,0,0.468093,cont_165
contaminated,0.185185,0,0.491565,cont_166
contaminated,0.117647,0,0.469862,cont_167
contaminated,0.068966,0,0.479578,cont_168
contaminated,0.117647,0,0.475179,cont_169
contaminated,0.250000,0,0.466508,cont_170
contaminated,0.071429,0,0.484420,cont_171
contaminated,0.136364,0,0.458202,cont_172
contaminated,0.076923,0,0.471099,cont_173
contaminated,0.166667,0,0.475384,cont_174
contaminated,0.176471,0,0.498226,cont_175
contaminated,0.230769,0,0.469131,cont_176
contaminated,0.235294,0,0.480748,cont_177
contaminated,0.193548,0,0.483493,cont_178
contaminated,0.269231,0,0.465783,cont_179
contaminated,0.062500,0,0.461996,cont_180
contaminated,0.115385,0,0.477043,cont_181
contaminated,0.250000,0,0.493428,cont_182
contaminated,0.166667,0,0.487119,cont_183
contaminated,0.105263,0,0.475061,cont_184
contaminated,0.086957,0,0.489333,cont_185
contaminated,0.266667,0,0.464542,cont_186
contaminated,0.166667,0,0.470998,cont_187
contaminated,0.071429,0,0.483498,cont_188
contaminated,0.076923,0,0.495621,cont_189
contaminated,0.117647,0,0.463684,cont_190
contaminated,0.155556,0,0.460804,cont_191
contaminated,0.066667,0,0.471121,cont_192
contaminated,0.178571,0,0.489153,cont_193
contaminated,0.121212,0,0.484224,cont_194
contaminated,0.133333,0,0.475674,cont_195
contaminated,0.176471,0,0.476244,cont_196
contaminated,0.217391,0,0.481665,cont_197
contaminated,0.200000,0,0.466931,cont_198
contaminated,0.178571,0,0.460009,cont_199
externalized,0.000000,0,0.493331,ext_0
externalized,0.000000,0,0.496319,ext_1
externalized,0.000000,0,0.497641,ext_2
externalized,0.000000,0,0.490356,ext_3
externalized,0.000000,0,0.480578,ext_4
externalized,0.000000,1,0.506450,ext_5
externalized,0.000000,0,0.494958,ext_6
externalized,0.000000,1,0.503443,ext_7
externalized,0.000000,0,0.494035,ext_8
externalized,0.000000,0,0.479342,ext_9
externalized,0.000000,0,0.482134,ext_10
externalized,0.000000,0,0.476033,ext_11
externalized,0.000000,0,0.490879,ext_12
externalized,0.000000,0,0.497348,ext_13
externalized,0.000000,0,0.478879,ext_14
externalized,0.000000,0,0.486879,ext_15
externalized,0.000000,0,0.497688,ext_16
externalized,0.000000,0,0.476097,ext_17
externalized,0.000000,0,0.479222,ext_18
externalized,0.000000,0,0.495947,ext_19
externalized,0.000000,0,0.488088,ext_20
externalized,0.000000,0,0.484231,ext_21
externalized,0.000000,0,0.499092,ext_22
externalized,0.000000,0,0.488726,ext_23
externalized,0.000000,0,0.493080,ext_24
externalized,0.000000,0,0.493448,ext_25
externalized,0.000000,0,0.493345,ext_26
externalized,0.000000,0,0.467888,ext_27
externalized,0.000000,0,0.468134,ext_28
externalized,0.000000,0,0.466500,ext_29
externalized,0.000000,0,0.491512,ext_30
externalized,0.000000,0,0.491909,ext_31
externalized,0.000000,0,0.479847,ext_32
externalized,0.000000,0,0.492818,ext_33
externalized,0.000000,0,0.477199,ext_34
externalized,0.000000,0,0.495292,ext_35
externalized,0.000000,0,0.490761,ext_36
externalized,0.000000,0,0.479206,ext_37
externalized,0.000000,0,0.489134,ext_38
externalized,0.000000,0,0.499408,ext_39
externalized,0.000000,1,0.502391,ext_40
externalized,0.000000,0,0.495441,ext_41
externalized,0.000000,0,0.499860,ext_42
externalized,0.000000,0,0.483608,ext_43
externalized,0.000000,0,0.495036,ext_44
externalized,0.000000,0,0.480496,ext_45
externalized,0.000000,0,0.462268,ext_46
externalized,0.000000,0,0.488264,ext_47
externalized,0.000000,0,0.496213,ext_48
externalized,0.000000,0,0.486979,ext_49
externalized,0.000000,0,0.488910,ext_50
externalized,0.000000,1,0.512512,ext_51
externalized,0.000000,0,0.496350,ext_52
externalized,0.000000,0,0.496772,ext_53
externalized,0.000000,0,0.477760,ext_54
externalized,0.000000,0,0.488499,ext_55
externalized,0.000000,0,0.463329,ext_56
externalized,0.000000,0,0.479960,ext_57
externalized,0.000000,0,0.483991,ext_58
externalized,0.000000,0,0.483637,ext_59
externalized,0.000000,0,0.467133,ext_60
externalized,0.000000,0,0.480870,ext_61
externalized,0.000000,0,0.488017,ext_62
externalized,0.000000,0,0.499481,ext_63
externalized,0.000000,0,0.477855,ext_64
externalized,0.000000,0,0.476233,ext_65
externalized,0.000000,0,0.469195,ext_66
externalized,0.000000,0,0.482837,ext_67
externalized,0.000000,0,0.491784,ext_68
externalized,0.000000,0,0.495120,ext_69
externalized,0.000000,0,0.489041,ext_70
externalized,0.000000,0,0.476006,ext_71
externalized,0.000000,0,0.492718,ext_72
externalized,0.000000,0,0.488748,ext_73
externalized,0.000000,0,0.477876,ext_74
externalized,0.000000,0,0.499766,ext_75
externalized,0.000000,0,0.483051,ext_76
externalized,0.000000,0,0.492532,ext_77
externalized,0.000000,0,0.478310,ext_78
externalized,0.000000,0,0.481379,ext_79
externalized,0.000000,0,0.472774,ext_80
externalized,0.000000,0,0.492719,ext_81
externalized,0.000000,0,0.481809,ext_82
externalized,0.000000,0,0.489715,ext_83
externalized,0.000000,0,0.494626,ext_84
externalized,0.000000,0,0.475013,ext_85
externalized,0.000000,0,0.495594,ext_86
externalized,0.000000,0,0.491564,ext_87
externalized,0.000000,0,0.488105,ext_88
externalized,0.000000,0,0.480642,ext_89
externalized,0.000000,0,0.492800,ext_90
externalized,0.000000,0,0.473266,ext_91
externalized,0.000000,0,0.492582,ext_92
externalized,0.000000,1,0.506815,ext_93
externalized,0.000000,0,0.484689,ext_94
externalized,0.000000,0,0.474052,ext_95
externalized,0.000000,0,0.483064,ext_96
externalized,0.000000,0,0.466630,ext_97
externalized,0.000000,0,0.495671,ext_98
externalized,0.000000,0,0.492479,ext_99
externalized,0.000000,1,0.502283,ext_100
externalized,0.000000,0,0.487731,ext_101
externalized,0.000000,0,0.478610,ext_102
externalized,0.000000,0,0.478202,ext_103
externalized,0.000000,0,0.490973,ext_104
externalized,0.000000,0,0.485141,ext_105
externalized,0.000000,0,0.477429,ext_106
externalized,0.000000,0,0.475503,ext_107
externalized,0.000000,0,0.478380,ext_108
externalized,0.000000,0,0.486454,ext_109
externalized,0.000000,0,0.490213,ext_110
externalized,0.000000,0,0.491713,ext_111
externalized,0.000000,0,0.488524,ext_112
externalized,0.000000,0,0.489584,ext_113
externalized,0.000000,0,0.498816,ext_114
externalized,0.000000,0,0.483173,ext_115
externalized,0.000000,0,0.480030,ext_116
externalized,0.000000,0,0.484663,ext_117
externalized,0.000000,0,0.479238,ext_118
externalized,0.000000,0,0.484637,ext_119
externalized,0.000000,0,0.486860,ext_120
externalized,0.000000,0,0.481111,ext_121
externalized,0.000000,0,0.481625,ext_122
externalized,0.000000,0,0.482421,ext_123
externalized,0.000000,0,0.482257,ext_124
externalized,0.000000,0,0.482377,ext_125
externalized,0.000000,0,0.486711,ext_126
externalized,0.000000,0,0.488613,ext_127
externalized,0.000000,1,0.506327,ext_128
externalized,0.000000,0,0.476281,ext_129
externalized,0.000000,0,0.486465,ext_130
externalized,0.000000,0,0.480970,ext_131
externalized,0.000000,0,0.485231,ext_132
externalized,0.000000,0,0.463021,ext_133
externalized,0.000000,0,0.496042,ext_134
externalized,0.000000,0,0.471753,ext_135
externalized,0.000000,0,0.491430,ext_136
externalized,0.000000,0,0.482611,ext_137
externalized,0.000000,0,0.481205,ext_138
externalized,0.000000,0,0.472707,ext_139
externalized,0.000000,0,0.493208,ext_140
externalized,0.000000,0,0.496865,ext_141
externalized,0.000000,0,0.482373,ext_142
externalized,0.000000,1,0.501601,ext_143
externalized,0.000000,0,0.486350,ext_144
externalized,0.000000,0,0.493935,ext_145
externalized,0.000000,1,0.501276,ext_146
externalized,0.000000,0,0.470426,ext_147
externalized,0.000000,0,0.490794,ext_148
externalized,0.000000,0,0.474759,ext_149
externalized,0.000000,0,0.493364,ext_150
externalized,0.000000,0,0.477208,ext_151
externalized,0.000000,1,0.500399,ext_152
externalized,0.000000,0,0.493124,ext_153
externalized,0.000000,0,0.472212,ext_154
externalized,0.000000,1,0.502132,ext_155
externalized,0.000000,0,0.485440,ext_156
externalized,0.000000,0,0.491557,ext_157
externalized,0.000000,0,0.495642,ext_158
externalized,0.000000,0,0.493956,ext_159
externalized,0.000000,0,0.470300,ext_160
externalized,0.000000,0,0.468177,ext_161
externalized,0.000000,0,0.497673,ext_162
externalized,0.000000,0,0.481146,ext_163
externalized,0.000000,0,0.480461,ext_164
externalized,0.000000,0,0.475527,ext_165
externalized,0.000000,0,0.490259,ext_166
externalized,0.000000,0,0.470215,ext_167
externalized,0.000000,0,0.474734,ext_168
externalized,0.000000,0,0.487154,ext_169
externalized,0.000000,0,0.479348,ext_170
externalized,0.000000,0,0.489416,ext_171
externalized,0.000000,0,0.475851,ext_172
externalized,0.000000,0,0.479974,ext_173
externalized,0.000000,0,0.478289,ext_174
externalized,0.000000,1,0.503792,ext_175
externalized,0.000000,0,0.492700,ext_176
externalized,0.000000,0,0.473074,ext_177
externalized,0.000000,0,0.498512,ext_178
externalized,0.000000,0,0.487671,ext_179
externalized,0.000000,0,0.481941,ext_180
externalized,0.000000,0,0.478768,ext_181
externalized,0.000000,1,0.510440,ext_182
externalized,0.000000,0,0.495904,ext_183
externalized,0.000000,0,0.480581,ext_184
externalized,0.000000,0,0.491801,ext_185
externalized,0.000000,0,0.487386,ext_186
externalized,0.000000,0,0.467975,ext_187
externalized,0.000000,0,0.490635,ext_188
externalized,0.000000,0,0.497795,ext_189
externalized,0.000000,0,0.470745,ext_190
externalized,0.000000,0,0.478003,ext_191
externalized,0.000000,0,0.483041,ext_192
externalized,0.000000,0,0.498404,ext_193
externalized,0.000000,0,0.496767,ext_194
externalized,0.000000,0,0.481643,ext_195
externalized,0.000000,0,0.486493,ext_196
externalized,0.000000,0,0.477145,ext_197
externalized,0.000000,0,0.484356,ext_198
externalized,0.000000,0,0.478945,ext_199
