dataset,math_density,is_hallucination,confidence,sample_id
contaminated,0.090909,1,0.515803,cont_33
contaminated,0.166667,1,0.533332,cont_34
contaminated,0.142857,1,0.505786,cont_35
contaminated,0.142857,1,0.513674,cont_36
contaminated,0.111111,1,0.534012,cont_37
contaminated,0.250000,1,0.526112,cont_38
contaminated,0.192308,1,0.529868,cont_39
contaminated,0.172414,1,0.508761,cont_40
contaminated,0.100000,1,0.517902,cont_41
contaminated,0.272727,1,0.530741,cont_42
contaminated,0.162162,1,0.528468,cont_43
contaminated,0.125000,1,0.515523,cont_44
contaminated,0.142857,1,0.518181,cont_45
contaminated,0.090909,1,0.538438,cont_46
contaminated,0.136364,1,0.513233,cont_47
contaminated,0.192308,1,0.522752,cont_48
contaminated,0.130435,1,0.550188,cont_49
contaminated,0.117647,1,0.518066,cont_50
contaminated,0.100000,0,0.478179,cont_51
contaminated,0.125000,1,0.512199,cont_52
contaminated,0.161290,1,0.522886,cont_53
contaminated,0.071429,1,0.532808,cont_54
contaminated,0.100000,1,0.517909,cont_55
contaminated,0.058824,1,0.541391,cont_56
contaminated,0.176471,1,0.516445,cont_57
contaminated,0.095238,1,0.519525,cont_58
contaminated,0.222222,1,0.524364,cont_59
contaminated,0.121212,1,0.534854,cont_60
contaminated,0.315789,1,0.530393,cont_61
contaminated,0.193548,1,0.520246,cont_62
contaminated,0.176471,1,0.524275,cont_63
contaminated,0.000000,1,0.519306,cont_64
contaminated,0.250000,1,0.535738,cont_65
contaminated,0.142857,1,0.544355,cont_66
contaminated,0.250000,1,0.537353,cont_67
contaminated,0.080000,1,0.510776,cont_68
contaminated,0.111111,1,0.518176,cont_69
contaminated,0.218750,1,0.525371,cont_70
contaminated,0.157895,1,0.533588,cont_71
contaminated,0.261905,1,0.528976,cont_72
contaminated,0.157895,1,0.518342,cont_73
contaminated,0.153846,1,0.519357,cont_74
contaminated,0.050000,1,0.510734,cont_75
contaminated,0.100000,1,0.519557,cont_76
contaminated,0.157895,1,0.512066,cont_77
contaminated,0.157895,1,0.528370,cont_78
contaminated,0.171429,1,0.519377,cont_79
contaminated,0.133333,1,0.533582,cont_80
contaminated,0.105263,1,0.522080,cont_81
contaminated,0.111111,1,0.523193,cont_82
contaminated,0.055556,1,0.516184,cont_83
contaminated,0.076923,1,0.517000,cont_84
contaminated,0.052632,1,0.527860,cont_85
contaminated,0.171429,1,0.526982,cont_86
contaminated,0.095238,1,0.511428,cont_87
contaminated,0.076923,1,0.518893,cont_88
contaminated,0.133333,1,0.536338,cont_89
contaminated,0.194444,1,0.514593,cont_90
contaminated,0.176471,1,0.525540,cont_91
contaminated,0.166667,1,0.518488,cont_92
contaminated,0.212121,1,0.536315,cont_93
contaminated,0.037037,1,0.507842,cont_94
contaminated,0.095238,1,0.518484,cont_95
contaminated,0.222222,1,0.529485,cont_96
contaminated,0.200000,1,0.530131,cont_97
contaminated,0.214286,1,0.514108,cont_98
contaminated,0.200000,1,0.524627,cont_99
contaminated,0.032258,0,0.491621,cont_100
contaminated,0.117647,1,0.524068,cont_101
contaminated,0.187500,1,0.521676,cont_102
contaminated,0.080000,1,0.529840,cont_103
contaminated,0.157895,1,0.513535,cont_104
contaminated,0.181818,1,0.511658,cont_105
contaminated,0.128205,1,0.522996,cont_106
contaminated,0.200000,1,0.534653,cont_107
contaminated,0.153846,1,0.539419,cont_108
contaminated,0.214286,1,0.522174,cont_109
contaminated,0.172414,1,0.516325,cont_110
contaminated,0.066667,1,0.514623,cont_111
contaminated,0.156250,1,0.529098,cont_112
contaminated,0.120000,1,0.515536,cont_113
contaminated,0.071429,1,0.511185,cont_114
contaminated,0.115385,1,0.526469,cont_115
contaminated,0.083333,1,0.518718,cont_116
contaminated,0.040000,1,0.514970,cont_117
contaminated,0.095238,1,0.523492,cont_118
contaminated,0.166667,1,0.529388,cont_119
contaminated,0.147059,1,0.532249,cont_120
contaminated,0.125000,1,0.525768,cont_121
contaminated,0.115385,1,0.520270,cont_122
contaminated,0.250000,1,0.535453,cont_123
contaminated,0.100000,1,0.524270,cont_124
contaminated,0.095238,1,0.519962,cont_125
contaminated,0.148148,1,0.518868,cont_126
contaminated,0.166667,1,0.523633,cont_127
contaminated,0.000000,1,0.502684,cont_128
contaminated,0.090909,1,0.530147,cont_129
contaminated,0.000000,1,0.513329,cont_130
contaminated,0.136364,1,0.541029,cont_131
contaminated,0.233333,1,0.520154,cont_132
contaminated,0.062500,1,0.537778,cont_133
contaminated,0.333333,1,0.516079,cont_134
contaminated,0.233333,1,0.536640,cont_135
contaminated,0.190476,1,0.522161,cont_136
contaminated,0.038462,1,0.523668,cont_137
contaminated,0.035714,1,0.503823,cont_138
contaminated,0.116279,1,0.533256,cont_139
contaminated,0.260870,1,0.524415,cont_140
contaminated,0.230769,1,0.534566,cont_141
contaminated,0.071429,1,0.516767,cont_142
contaminated,0.160000,1,0.509431,cont_143
contaminated,0.133333,1,0.531326,cont_144
contaminated,0.206897,1,0.512771,cont_145
contaminated,0.129032,1,0.504315,cont_146
contaminated,0.142857,1,0.539279,cont_147
contaminated,0.200000,1,0.529993,cont_148
contaminated,0.187500,1,0.524537,cont_149
contaminated,0.066667,1,0.512484,cont_150
contaminated,0.105263,1,0.526105,cont_151
contaminated,0.205882,0,0.496590,cont_152
contaminated,0.133333,1,0.543159,cont_153
contaminated,0.125000,1,0.534494,cont_154
contaminated,0.050000,1,0.507094,cont_155
contaminated,0.178571,1,0.515844,cont_156
contaminated,0.225806,1,0.512660,cont_157
contaminated,0.157895,1,0.513996,cont_158
contaminated,0.166667,1,0.517103,cont_159
contaminated,0.062500,1,0.536029,cont_160
contaminated,0.200000,1,0.522306,cont_161
contaminated,0.200000,1,0.515229,cont_162
contaminated,0.153846,1,0.529306,cont_163
contaminated,0.111111,1,0.512045,cont_164
contaminated,0.068966,1,0.530324,cont_165
contaminated,0.185185,1,0.509121,cont_166
contaminated,0.117647,1,0.529297,cont_167
contaminated,0.068966,1,0.520581,cont_168
contaminated,0.117647,1,0.524883,cont_169
contaminated,0.250000,1,0.534615,cont_170
contaminated,0.071429,1,0.517289,cont_171
contaminated,0.136364,1,0.543913,cont_172
contaminated,0.076923,1,0.529313,cont_173
contaminated,0.166667,1,0.523010,cont_174
contaminated,0.176471,1,0.502184,cont_175
contaminated,0.230769,1,0.530994,cont_176
contaminated,0.235294,1,0.518378,cont_177
contaminated,0.193548,1,0.517050,cont_178
contaminated,0.269231,1,0.534503,cont_179
contaminated,0.062500,1,0.536510,cont_180
contaminated,0.115385,1,0.523503,cont_181
contaminated,0.250000,1,0.504992,cont_182
contaminated,0.166667,1,0.514088,cont_183
contaminated,0.105263,1,0.524045,cont_184
contaminated,0.086957,1,0.511508,cont_185
contaminated,0.266667,1,0.534990,cont_186
contaminated,0.166667,1,0.528894,cont_187
contaminated,0.071429,1,0.515464,cont_188
contaminated,0.076923,1,0.505031,cont_189
contaminated,0.117647,1,0.536296,cont_190
contaminated,0.155556,1,0.538898,cont_191
contaminated,0.066667,1,0.529452,cont_192
contaminated,0.178571,1,0.509975,cont_193
contaminated,0.121212,1,0.515745,cont_194
contaminated,0.133333,1,0.523509,cont_195
contaminated,0.176471,1,0.523970,cont_196
contaminated,0.217391,1,0.518339,cont_197
contaminated,0.200000,1,0.532371,cont_198
contaminated,0.178571,1,0.539070,cont_199
externalized,0.000000,1,0.506937,ext_0
externalized,0.000000,1,0.503459,ext_1
externalized,0.000000,1,0.501774,ext_2
externalized,0.000000,1,0.509899,ext_3
externalized,0.000000,1,0.518985,ext_4
externalized,0.000000,0,0.492862,ext_5
externalized,0.000000,1,0.505047,ext_6
externalized,0.000000,0,0.495259,ext_7
externalized,0.000000,1,0.505511,ext_8
externalized,0.000000,1,0.521440,ext_9
externalized,0.000000,1,0.517972,ext_10
externalized,0.000000,1,0.522620,ext_11
externalized,0.000000,1,0.507936,ext_12
externalized,0.000000,1,0.502382,ext_13
externalized,0.000000,1,0.521380,ext_14
externalized,0.000000,1,0.513450,ext_15
externalized,0.000000,1,0.501782,ext_16
externalized,0.000000,1,0.523902,ext_17
externalized,0.000000,1,0.519728,ext_18
externalized,0.000000,1,0.504303,ext_19
externalized,0.000000,1,0.511397,ext_20
externalized,0.000000,1,0.515247,ext_21
externalized,0.000000,1,0.501382,ext_22
externalized,0.000000,1,0.511443,ext_23
externalized,0.000000,1,0.507557,ext_24
externalized,0.000000,1,0.506131,ext_25
externalized,0.000000,1,0.507660,ext_26
externalized,0.000000,1,0.531827,ext_27
externalized,0.000000,1,0.531684,ext_28
externalized,0.000000,1,0.533417,ext_29
externalized,0.000000,1,0.509543,ext_30
externalized,0.000000,1,0.507946,ext_31
externalized,0.000000,1,0.519703,ext_32
externalized,0.000000,1,0.506297,ext_33
externalized,0.000000,1,0.522462,ext_34
externalized,0.000000,1,0.504031,ext_35
externalized,0.000000,1,0.509441,ext_36
externalized,0.000000,1,0.520247,ext_37
externalized,0.000000,1,0.511454,ext_38
externalized,0.000000,1,0.501278,ext_39
externalized,0.000000,0,0.497010,ext_40
externalized,0.000000,1,0.505361,ext_41
externalized,0.000000,0,0.499993,ext_42
externalized,0.000000,1,0.517579,ext_43
externalized,0.000000,1,0.505436,ext_44
externalized,0.000000,1,0.520085,ext_45
externalized,0.000000,1,0.536512,ext_46
externalized,0.000000,1,0.512048,ext_47
externalized,0.000000,1,0.504803,ext_48
externalized,0.000000,1,0.512164,ext_49
externalized,0.000000,1,0.511268,ext_50
externalized,0.000000,0,0.487099,ext_51
externalized,0.000000,1,0.504777,ext_52
externalized,0.000000,1,0.503388,ext_53
externalized,0.000000,1,0.522691,ext_54
externalized,0.000000,1,0.512544,ext_55
externalized,0.000000,1,0.536737,ext_56
externalized,0.000000,1,0.521026,ext_57
externalized,0.000000,1,0.515331,ext_58
externalized,0.000000,1,0.516943,ext_59
externalized,0.000000,1,0.533603,ext_60
externalized,0.000000,1,0.518183,ext_61
externalized,0.000000,1,0.512171,ext_62
externalized,0.000000,0,0.499801,ext_63
externalized,0.000000,1,0.523320,ext_64
externalized,0.000000,1,0.523515,ext_65
externalized,0.000000,1,0.530430,ext_66
externalized,0.000000,1,0.517543,ext_67
externalized,0.000000,1,0.508667,ext_68
externalized,0.000000,1,0.504377,ext_69
externalized,0.000000,1,0.510325,ext_70
externalized,0.000000,1,0.524754,ext_71
externalized,0.000000,1,0.506988,ext_72
externalized,0.000000,1,0.512136,ext_73
externalized,0.000000,1,0.520769,ext_74
externalized,0.000000,0,0.499909,ext_75
externalized,0.000000,1,0.516338,ext_76
externalized,0.000000,1,0.506936,ext_77
externalized,0.000000,1,0.521726,ext_78
externalized,0.000000,1,0.518830,ext_79
externalized,0.000000,1,0.527084,ext_80
externalized,0.000000,1,0.506465,ext_81
externalized,0.000000,1,0.518445,ext_82
externalized,0.000000,1,0.511871,ext_83
externalized,0.000000,1,0.506107,ext_84
externalized,0.000000,1,0.525165,ext_85
externalized,0.000000,1,0.503402,ext_86
externalized,0.000000,1,0.507521,ext_87
externalized,0.000000,1,0.512898,ext_88
externalized,0.000000,1,0.520149,ext_89
externalized,0.000000,1,0.506733,ext_90
externalized,0.000000,1,0.527551,ext_91
externalized,0.000000,1,0.507108,ext_92
externalized,0.000000,0,0.494037,ext_93
externalized,0.000000,1,0.514859,ext_94
externalized,0.000000,1,0.525651,ext_95
externalized,0.000000,1,0.518144,ext_96
externalized,0.000000,1,0.533422,ext_97
externalized,0.000000,1,0.504413,ext_98
externalized,0.000000,1,0.506879,ext_99
externalized,0.000000,0,0.497469,ext_100
externalized,0.000000,1,0.513031,ext_101
externalized,0.000000,1,0.520772,ext_102
externalized,0.000000,1,0.521600,ext_103
externalized,0.000000,1,0.508804,ext_104
externalized,0.000000,1,0.514334,ext_105
externalized,0.000000,1,0.523415,ext_106
externalized,0.000000,1,0.525040,ext_107
externalized,0.000000,1,0.521294,ext_108
externalized,0.000000,1,0.514074,ext_109
externalized,0.000000,1,0.509918,ext_110
externalized,0.000000,1,0.507731,ext_111
externalized,0.000000,1,0.511958,ext_112
externalized,0.000000,1,0.509384,ext_113
externalized,0.000000,1,0.501702,ext_114
externalized,0.000000,1,0.516863,ext_115
externalized,0.000000,1,0.520846,ext_116
externalized,0.000000,1,0.516053,ext_117
externalized,0.000000,1,0.520628,ext_118
externalized,0.000000,1,0.516198,ext_119
externalized,0.000000,1,0.513310,ext_120
externalized,0.000000,1,0.519073,ext_121
externalized,0.000000,1,0.518966,ext_122
externalized,0.000000,1,0.516837,ext_123
externalized,0.000000,1,0.517115,ext_124
externalized,0.000000,1,0.517975,ext_125
externalized,0.000000,1,0.513064,ext_126
externalized,0.000000,1,0.511087,ext_127
externalized,0.000000,0,0.493786,ext_128
externalized,0.000000,1,0.522291,ext_129
externalized,0.000000,1,0.513989,ext_130
externalized,0.000000,1,0.518530,ext_131
externalized,0.000000,1,0.514682,ext_132
externalized,0.000000,1,0.537735,ext_133
externalized,0.000000,1,0.504484,ext_134
externalized,0.000000,1,0.528510,ext_135
externalized,0.000000,1,0.509240,ext_136
externalized,0.000000,1,0.518353,ext_137
externalized,0.000000,1,0.518488,ext_138
externalized,0.000000,1,0.527579,ext_139
externalized,0.000000,1,0.508911,ext_140
externalized,0.000000,1,0.502760,ext_141
externalized,0.000000,1,0.517457,ext_142
externalized,0.000000,0,0.498288,ext_143
externalized,0.000000,1,0.512990,ext_144
externalized,0.000000,1,0.506070,ext_145
externalized,0.000000,0,0.498489,ext_146
externalized,0.000000,1,0.528883,ext_147
externalized,0.000000,1,0.510356,ext_148
externalized,0.000000,1,0.526404,ext_149
externalized,0.000000,1,0.506672,ext_150
externalized,0.000000,1,0.524328,ext_151
externalized,0.000000,1,0.501241,ext_152
externalized,0.000000,1,0.507045,ext_153
externalized,0.000000,1,0.527833,ext_154
externalized,0.000000,0,0.497908,ext_155
externalized,0.000000,1,0.513876,ext_156
externalized,0.000000,1,0.508766,ext_157
externalized,0.000000,1,0.503915,ext_158
externalized,0.000000,1,0.505953,ext_159
externalized,0.000000,1,0.529314,ext_160
externalized,0.000000,1,0.531736,ext_161
externalized,0.000000,1,0.501503,ext_162
externalized,0.000000,1,0.518741,ext_163
externalized,0.000000,1,0.518493,ext_164
externalized,0.000000,1,0.524886,ext_165
externalized,0.000000,1,0.510103,ext_166
externalized,0.000000,1,0.529614,ext_167
externalized,0.000000,1,0.524725,ext_168
externalized,0.000000,1,0.512884,ext_169
externalized,0.000000,1,0.520521,ext_170
externalized,0.000000,1,0.511035,ext_171
externalized,0.000000,1,0.524120,ext_172
externalized,0.000000,1,0.519479,ext_173
externalized,0.000000,1,0.521663,ext_174
externalized,0.000000,0,0.496060,ext_175
externalized,0.000000,1,0.506202,ext_176
externalized,0.000000,1,0.527431,ext_177
externalized,0.000000,1,0.501857,ext_178
externalized,0.000000,1,0.512026,ext_179
externalized,0.000000,1,0.517592,ext_180
externalized,0.000000,1,0.520817,ext_181
externalized,0.000000,0,0.489839,ext_182
externalized,0.000000,1,0.504309,ext_183
externalized,0.000000,1,0.519732,ext_184
externalized,0.000000,1,0.508783,ext_185
externalized,0.000000,1,0.512292,ext_186
externalized,0.000000,1,0.532258,ext_187
externalized,0.000000,1,0.509002,ext_188
externalized,0.000000,1,0.503388,ext_189
externalized,0.000000,1,0.529671,ext_190
externalized,0.000000,1,0.521927,ext_191
externalized,0.000000,1,0.517312,ext_192
externalized,0.000000,1,0.502343,ext_193
externalized,0.000000,1,0.503524,ext_194
externalized,0.000000,1,0.519240,ext_195
externalized,0.000000,1,0.514188,ext_196
externalized,0.000000,1,0.522039,ext_197
externalized,0.000000,1,0.516513,ext_198
externalized,0.000000,1,0.521737,ext_199
