dataset,math_density,is_hallucination,confidence,sample_id
clean,0.000000,0,0.485325,clean_95
clean,0.000000,0,0.484772,clean_96
clean,0.000000,0,0.462173,clean_97
clean,0.000000,0,0.468751,clean_98
clean,0.000000,0,0.475445,clean_99
clean,0.000000,0,0.487348,clean_100
clean,0.000000,0,0.483026,clean_101
clean,0.000000,0,0.499930,clean_102
clean,0.000000,0,0.462115,clean_103
clean,0.000000,1,0.500671,clean_104
clean,0.000000,0,0.474568,clean_105
clean,0.000000,0,0.494605,clean_106
clean,0.000000,0,0.461732,clean_107
clean,0.000000,0,0.483795,clean_108
clean,0.000000,0,0.479994,clean_109
clean,0.000000,0,0.494680,clean_110
clean,0.000000,0,0.465214,clean_111
clean,0.000000,0,0.459483,clean_112
clean,0.000000,0,0.490718,clean_113
clean,0.000000,0,0.493842,clean_114
clean,0.000000,0,0.471505,clean_115
clean,0.000000,0,0.499151,clean_116
clean,0.000000,0,0.464662,clean_117
clean,0.000000,0,0.473016,clean_118
clean,0.000000,1,0.500365,clean_119
clean,0.000000,0,0.470070,clean_120
clean,0.000000,0,0.472323,clean_121
clean,0.000000,1,0.502131,clean_122
clean,0.000000,0,0.468731,clean_123
clean,0.000000,0,0.455895,clean_124
clean,0.000000,0,0.485382,clean_125
clean,0.000000,0,0.445742,clean_126
clean,0.000000,0,0.472565,clean_127
clean,0.000000,0,0.471917,clean_128
clean,0.000000,0,0.461285,clean_129
clean,0.000000,0,0.466360,clean_130
clean,0.000000,0,0.461132,clean_131
clean,0.000000,0,0.464605,clean_132
clean,0.000000,0,0.490760,clean_133
clean,0.000000,0,0.484559,clean_134
clean,0.000000,0,0.477670,clean_135
clean,0.000000,0,0.474794,clean_136
clean,0.000000,0,0.450419,clean_137
clean,0.000000,0,0.468293,clean_138
clean,0.000000,0,0.468869,clean_139
clean,0.000000,0,0.474342,clean_140
clean,0.000000,0,0.484531,clean_141
clean,0.000000,0,0.472804,clean_142
clean,0.000000,0,0.467319,clean_143
clean,0.000000,0,0.432133,clean_144
clean,0.000000,0,0.457252,clean_145
clean,0.000000,0,0.474642,clean_146
clean,0.000000,0,0.478271,clean_147
clean,0.000000,0,0.457973,clean_148
clean,0.000000,0,0.480863,clean_149
clean,0.000000,0,0.457677,clean_150
clean,0.000000,0,0.454054,clean_151
clean,0.000000,0,0.481297,clean_152
clean,0.000000,0,0.473069,clean_153
clean,0.000000,0,0.479829,clean_154
clean,0.000000,0,0.465011,clean_155
clean,0.000000,0,0.465465,clean_156
clean,0.000000,0,0.448974,clean_157
clean,0.000000,0,0.485616,clean_158
clean,0.000000,0,0.455538,clean_159
clean,0.000000,0,0.483196,clean_160
clean,0.000000,0,0.486325,clean_161
clean,0.000000,0,0.468881,clean_162
clean,0.000000,0,0.481171,clean_163
clean,0.000000,0,0.483513,clean_164
clean,0.000000,0,0.469889,clean_165
clean,0.000000,0,0.471134,clean_166
clean,0.000000,0,0.463856,clean_167
clean,0.000000,0,0.472946,clean_168
clean,0.000000,0,0.471598,clean_169
clean,0.000000,0,0.476489,clean_170
clean,0.000000,0,0.478272,clean_171
clean,0.000000,0,0.441709,clean_172
clean,0.000000,0,0.449036,clean_173
clean,0.000000,0,0.483922,clean_174
clean,0.000000,0,0.482240,clean_175
clean,0.000000,0,0.454613,clean_176
clean,0.000000,0,0.461048,clean_177
clean,0.000000,0,0.457428,clean_178
clean,0.000000,0,0.480607,clean_179
clean,0.000000,0,0.478352,clean_180
clean,0.000000,0,0.476435,clean_181
clean,0.000000,0,0.451056,clean_182
clean,0.000000,0,0.466450,clean_183
clean,0.000000,0,0.439083,clean_184
clean,0.000000,0,0.487517,clean_185
clean,0.000000,0,0.458613,clean_186
clean,0.000000,0,0.463691,clean_187
clean,0.000000,0,0.473009,clean_188
clean,0.000000,0,0.463684,clean_189
clean,0.000000,0,0.494280,clean_190
clean,0.000000,0,0.479622,clean_191
clean,0.000000,0,0.460798,clean_192
clean,0.000000,0,0.463088,clean_193
clean,0.000000,0,0.481313,clean_194
clean,0.000000,0,0.464544,clean_195
clean,0.000000,0,0.491721,clean_196
clean,0.000000,0,0.465782,clean_197
clean,0.000000,0,0.473363,clean_198
clean,0.000000,0,0.497120,clean_199
contaminated,0.217391,0,0.482475,cont_0
contaminated,0.117647,0,0.495667,cont_1
contaminated,0.055556,0,0.490301,cont_2
contaminated,0.111111,0,0.459210,cont_3
contaminated,0.171429,0,0.475909,cont_4
contaminated,0.071429,0,0.489472,cont_5
contaminated,0.102564,0,0.485013,cont_6
contaminated,0.142857,0,0.491263,cont_7
contaminated,0.085714,0,0.485906,cont_8
contaminated,0.120000,0,0.481395,cont_9
contaminated,0.108108,0,0.455947,cont_10
contaminated,0.090909,0,0.473105,cont_11
contaminated,0.117647,0,0.489220,cont_12
contaminated,0.142857,0,0.487231,cont_13
contaminated,0.117647,0,0.473726,cont_14
contaminated,0.111111,0,0.485953,cont_15
contaminated,0.269231,0,0.469066,cont_16
contaminated,0.090909,0,0.473319,cont_17
contaminated,0.133333,0,0.461714,cont_18
contaminated,0.230769,0,0.472858,cont_19
contaminated,0.176471,0,0.490376,cont_20
contaminated,0.041667,0,0.484701,cont_21
contaminated,0.085714,0,0.469065,cont_22
contaminated,0.078947,0,0.465873,cont_23
contaminated,0.125000,0,0.481083,cont_24
contaminated,0.133333,0,0.495317,cont_25
contaminated,0.100000,0,0.473105,cont_26
contaminated,0.071429,0,0.465511,cont_27
contaminated,0.153846,0,0.468771,cont_28
contaminated,0.185185,0,0.467371,cont_29
contaminated,0.153846,0,0.492241,cont_30
contaminated,0.153846,0,0.474190,cont_31
contaminated,0.241379,0,0.461062,cont_32
contaminated,0.090909,0,0.483416,cont_33
contaminated,0.166667,0,0.467812,cont_34
contaminated,0.142857,0,0.494608,cont_35
contaminated,0.142857,0,0.486597,cont_36
contaminated,0.111111,0,0.466358,cont_37
contaminated,0.250000,0,0.472961,cont_38
contaminated,0.192308,0,0.470403,cont_39
contaminated,0.172414,0,0.490732,cont_40
contaminated,0.100000,0,0.482008,cont_41
contaminated,0.272727,0,0.469014,cont_42
contaminated,0.162162,0,0.472502,cont_43
contaminated,0.125000,0,0.483389,cont_44
contaminated,0.142857,0,0.481469,cont_45
contaminated,0.090909,0,0.462058,cont_46
contaminated,0.136364,0,0.488178,cont_47
contaminated,0.192308,0,0.477878,cont_48
contaminated,0.130435,0,0.449265,cont_49
contaminated,0.117647,0,0.480564,cont_50
contaminated,0.100000,1,0.520479,cont_51
contaminated,0.125000,0,0.488091,cont_52
contaminated,0.161290,0,0.477668,cont_53
contaminated,0.071429,0,0.466365,cont_54
contaminated,0.100000,0,0.481806,cont_55
contaminated,0.058824,0,0.456966,cont_56
contaminated,0.176471,0,0.482834,cont_57
contaminated,0.095238,0,0.480782,cont_58
contaminated,0.222222,0,0.475630,cont_59
contaminated,0.121212,0,0.464626,cont_60
contaminated,0.315789,0,0.470486,cont_61
contaminated,0.193548,0,0.479964,cont_62
contaminated,0.176471,0,0.475328,cont_63
contaminated,0.000000,0,0.480920,cont_64
contaminated,0.250000,0,0.464164,cont_65
contaminated,0.142857,0,0.456189,cont_66
contaminated,0.250000,0,0.463994,cont_67
contaminated,0.080000,0,0.489432,cont_68
contaminated,0.111111,0,0.482052,cont_69
contaminated,0.218750,0,0.473423,cont_70
contaminated,0.157895,0,0.465068,cont_71
contaminated,0.261905,0,0.471071,cont_72
contaminated,0.157895,0,0.482341,cont_73
contaminated,0.153846,0,0.480416,cont_74
contaminated,0.050000,0,0.490304,cont_75
contaminated,0.100000,0,0.479518,cont_76
contaminated,0.157895,0,0.487238,cont_77
contaminated,0.157895,0,0.472516,cont_78
contaminated,0.171429,0,0.480676,cont_79
contaminated,0.133333,0,0.465377,cont_80
contaminated,0.105263,0,0.476879,cont_81
contaminated,0.111111,0,0.475976,cont_82
contaminated,0.055556,0,0.484739,cont_83
contaminated,0.076923,0,0.482141,cont_84
contaminated,0.052632,0,0.472629,cont_85
contaminated,0.171429,0,0.473511,cont_86
contaminated,0.095238,0,0.488433,cont_87
contaminated,0.076923,0,0.481185,cont_88
contaminated,0.133333,0,0.463945,cont_89
contaminated,0.194444,0,0.484579,cont_90
contaminated,0.176471,0,0.476370,cont_91
contaminated,0.166667,0,0.481776,cont_92
contaminated,0.212121,0,0.464566,cont_93
contaminated,0.037037,0,0.491370,cont_94
contaminated,0.095238,0,0.482146,cont_95
contaminated,0.222222,0,0.470856,cont_96
contaminated,0.200000,0,0.469384,cont_97
contaminated,0.214286,0,0.487324,cont_98
contaminated,0.200000,0,0.475481,cont_99
contaminated,0.032258,1,0.509534,cont_100
contaminated,0.117647,0,0.475903,cont_101
contaminated,0.187500,0,0.478779,cont_102
contaminated,0.080000,0,0.469873,cont_103
contaminated,0.157895,0,0.487399,cont_104
contaminated,0.181818,0,0.487484,cont_105
contaminated,0.128205,0,0.477471,cont_106
contaminated,0.200000,0,0.464951,cont_107
contaminated,0.153846,0,0.461151,cont_108
contaminated,0.214286,0,0.477640,cont_109
contaminated,0.172414,0,0.484363,cont_110
contaminated,0.066667,0,0.486265,cont_111
contaminated,0.156250,0,0.470736,cont_112
contaminated,0.120000,0,0.485032,cont_113
contaminated,0.071429,0,0.488282,cont_114
contaminated,0.115385,0,0.473500,cont_115
contaminated,0.083333,0,0.482561,cont_116
contaminated,0.040000,0,0.485316,cont_117
contaminated,0.095238,0,0.476339,cont_118
contaminated,0.166667,0,0.470403,cont_119
contaminated,0.147059,0,0.467413,cont_120
contaminated,0.125000,0,0.474517,cont_121
contaminated,0.115385,0,0.478477,cont_122
contaminated,0.250000,0,0.464690,cont_123
contaminated,0.100000,0,0.475844,cont_124
contaminated,0.095238,0,0.478925,cont_125
contaminated,0.148148,0,0.481586,cont_126
contaminated,0.166667,0,0.476180,cont_127
contaminated,0.000000,0,0.497896,cont_128
contaminated,0.090909,0,0.470818,cont_129
contaminated,0.000000,0,0.487129,cont_130
contaminated,0.136364,0,0.458174,cont_131
contaminated,0.233333,0,0.480155,cont_132
contaminated,0.062500,0,0.462471,cont_133
contaminated,0.333333,0,0.483095,cont_134
contaminated,0.233333,0,0.464413,cont_135
contaminated,0.190476,0,0.476864,cont_136
contaminated,0.038462,0,0.476013,cont_137
contaminated,0.035714,0,0.495459,cont_138
contaminated,0.116279,0,0.466431,cont_139
contaminated,0.260870,0,0.475373,cont_140
contaminated,0.230769,0,0.465202,cont_141
contaminated,0.071429,0,0.482240,cont_142
contaminated,0.160000,0,0.490315,cont_143
contaminated,0.133333,0,0.469013,cont_144
contaminated,0.206897,0,0.488213,cont_145
contaminated,0.129032,0,0.496135,cont_146
contaminated,0.142857,0,0.459164,cont_147
contaminated,0.200000,0,0.469046,cont_148
contaminated,0.187500,0,0.474977,cont_149
contaminated,0.066667,0,0.486950,cont_150
contaminated,0.105263,0,0.473139,cont_151
contaminated,0.205882,1,0.503093,cont_152
contaminated,0.133333,0,0.457226,cont_153
contaminated,0.125000,0,0.466132,cont_154
contaminated,0.050000,0,0.492805,cont_155
contaminated,0.178571,0,0.483868,cont_156
contaminated,0.225806,0,0.488216,cont_157
contaminated,0.157895,0,0.486195,cont_158
contaminated,0.166667,0,0.482014,cont_159
contaminated,0.062500,0,0.464057,cont_160
contaminated,0.200000,0,0.477046,cont_161
contaminated,0.200000,0,0.484546,cont_162
contaminated,0.153846,0,0.469833,cont_163
contaminated,0.111111,0,0.488119,cont_164
contaminated,0.068966,0,0.468001,cont_165
contaminated,0.185185,0,0.489638,cont_166
contaminated,0.117647,0,0.470004,cont_167
contaminated,0.068966,0,0.479578,cont_168
contaminated,0.117647,0,0.475081,cont_169
contaminated,0.250000,0,0.465200,cont_170
contaminated,0.071429,0,0.483982,cont_171
contaminated,0.136364,0,0.455808,cont_172
contaminated,0.076923,0,0.470196,cont_173
contaminated,0.166667,0,0.475146,cont_174
contaminated,0.176471,0,0.496662,cont_175
contaminated,0.230769,0,0.469878,cont_176
contaminated,0.235294,0,0.480844,cont_177
contaminated,0.193548,0,0.482643,cont_178
contaminated,0.269231,0,0.465484,cont_179
contaminated,0.062500,0,0.462957,cont_180
contaminated,0.115385,0,0.475955,cont_181
contaminated,0.250000,0,0.494008,cont_182
contaminated,0.166667,0,0.487697,cont_183
contaminated,0.105263,0,0.475952,cont_184
contaminated,0.086957,0,0.487816,cont_185
contaminated,0.266667,0,0.464826,cont_186
contaminated,0.166667,0,0.471218,cont_187
contaminated,0.071429,0,0.484642,cont_188
contaminated,0.076923,0,0.496142,cont_189
contaminated,0.117647,0,0.464114,cont_190
contaminated,0.155556,0,0.461367,cont_191
contaminated,0.066667,0,0.471855,cont_192
contaminated,0.178571,0,0.489695,cont_193
contaminated,0.121212,0,0.485015,cont_194
contaminated,0.133333,0,0.477058,cont_195
contaminated,0.176471,0,0.476966,cont_196
contaminated,0.217391,0,0.483039,cont_197
contaminated,0.200000,0,0.467761,cont_198
contaminated,0.178571,0,0.459190,cont_199
externalized,0.000000,0,0.494458,ext_0
externalized,0.000000,0,0.496141,ext_1
externalized,0.000000,0,0.497055,ext_2
externalized,0.000000,0,0.490709,ext_3
externalized,0.000000,0,0.481640,ext_4
externalized,0.000000,1,0.507136,ext_5
externalized,0.000000,0,0.495680,ext_6
externalized,0.000000,1,0.504556,ext_7
externalized,0.000000,0,0.494439,ext_8
externalized,0.000000,0,0.479490,ext_9
externalized,0.000000,0,0.481983,ext_10
externalized,0.000000,0,0.476437,ext_11
externalized,0.000000,0,0.491425,ext_12
externalized,0.000000,0,0.497761,ext_13
externalized,0.000000,0,0.477763,ext_14
externalized,0.000000,0,0.486577,ext_15
externalized,0.000000,0,0.497331,ext_16
externalized,0.000000,0,0.476490,ext_17
externalized,0.000000,0,0.480662,ext_18
externalized,0.000000,0,0.495848,ext_19
externalized,0.000000,0,0.488783,ext_20
externalized,0.000000,0,0.484526,ext_21
externalized,0.000000,0,0.499098,ext_22
externalized,0.000000,0,0.488508,ext_23
externalized,0.000000,0,0.491654,ext_24
externalized,0.000000,0,0.493423,ext_25
externalized,0.000000,0,0.493565,ext_26
externalized,0.000000,0,0.468313,ext_27
externalized,0.000000,0,0.469092,ext_28
externalized,0.000000,0,0.467874,ext_29
externalized,0.000000,0,0.491863,ext_30
externalized,0.000000,0,0.492682,ext_31
externalized,0.000000,0,0.480418,ext_32
externalized,0.000000,0,0.492640,ext_33
externalized,0.000000,0,0.477244,ext_34
externalized,0.000000,0,0.495064,ext_35
externalized,0.000000,0,0.490990,ext_36
externalized,0.000000,0,0.479345,ext_37
externalized,0.000000,0,0.487975,ext_38
externalized,0.000000,0,0.499176,ext_39
externalized,0.000000,1,0.503408,ext_40
externalized,0.000000,0,0.495980,ext_41
externalized,0.000000,1,0.500399,ext_42
externalized,0.000000,0,0.483919,ext_43
externalized,0.000000,0,0.493648,ext_44
externalized,0.000000,0,0.480887,ext_45
externalized,0.000000,0,0.463917,ext_46
externalized,0.000000,0,0.487669,ext_47
externalized,0.000000,0,0.496114,ext_48
externalized,0.000000,0,0.487348,ext_49
externalized,0.000000,0,0.488347,ext_50
externalized,0.000000,1,0.512076,ext_51
externalized,0.000000,0,0.495668,ext_52
externalized,0.000000,0,0.496419,ext_53
externalized,0.000000,0,0.476322,ext_54
externalized,0.000000,0,0.488732,ext_55
externalized,0.000000,0,0.463039,ext_56
externalized,0.000000,0,0.478395,ext_57
externalized,0.000000,0,0.483666,ext_58
externalized,0.000000,0,0.483930,ext_59
externalized,0.000000,0,0.466264,ext_60
externalized,0.000000,0,0.481622,ext_61
externalized,0.000000,0,0.488173,ext_62
externalized,0.000000,1,0.500198,ext_63
externalized,0.000000,0,0.477297,ext_64
externalized,0.000000,0,0.476172,ext_65
externalized,0.000000,0,0.468866,ext_66
externalized,0.000000,0,0.482886,ext_67
externalized,0.000000,0,0.492317,ext_68
externalized,0.000000,0,0.495755,ext_69
externalized,0.000000,0,0.489384,ext_70
externalized,0.000000,0,0.475615,ext_71
externalized,0.000000,0,0.492136,ext_72
externalized,0.000000,0,0.488169,ext_73
externalized,0.000000,0,0.478660,ext_74
externalized,0.000000,1,0.500560,ext_75
externalized,0.000000,0,0.483353,ext_76
externalized,0.000000,0,0.493776,ext_77
externalized,0.000000,0,0.477598,ext_78
externalized,0.000000,0,0.479921,ext_79
externalized,0.000000,0,0.473525,ext_80
externalized,0.000000,0,0.493158,ext_81
externalized,0.000000,0,0.481461,ext_82
externalized,0.000000,0,0.489089,ext_83
externalized,0.000000,0,0.493741,ext_84
externalized,0.000000,0,0.475337,ext_85
externalized,0.000000,0,0.496124,ext_86
externalized,0.000000,0,0.492575,ext_87
externalized,0.000000,0,0.486788,ext_88
externalized,0.000000,0,0.480004,ext_89
externalized,0.000000,0,0.492301,ext_90
externalized,0.000000,0,0.473315,ext_91
externalized,0.000000,0,0.493032,ext_92
externalized,0.000000,1,0.505029,ext_93
externalized,0.000000,0,0.483901,ext_94
externalized,0.000000,0,0.472783,ext_95
externalized,0.000000,0,0.481946,ext_96
externalized,0.000000,0,0.466239,ext_97
externalized,0.000000,0,0.495701,ext_98
externalized,0.000000,0,0.492840,ext_99
externalized,0.000000,1,0.502904,ext_100
externalized,0.000000,0,0.487267,ext_101
externalized,0.000000,0,0.478895,ext_102
externalized,0.000000,0,0.477258,ext_103
externalized,0.000000,0,0.489856,ext_104
externalized,0.000000,0,0.485631,ext_105
externalized,0.000000,0,0.477478,ext_106
externalized,0.000000,0,0.475421,ext_107
externalized,0.000000,0,0.478367,ext_108
externalized,0.000000,0,0.487174,ext_109
externalized,0.000000,0,0.490661,ext_110
externalized,0.000000,0,0.492981,ext_111
externalized,0.000000,0,0.487368,ext_112
externalized,0.000000,0,0.490920,ext_113
externalized,0.000000,0,0.499523,ext_114
externalized,0.000000,0,0.483176,ext_115
externalized,0.000000,0,0.480040,ext_116
externalized,0.000000,0,0.484982,ext_117
externalized,0.000000,0,0.480243,ext_118
externalized,0.000000,0,0.483941,ext_119
externalized,0.000000,0,0.486487,ext_120
externalized,0.000000,0,0.480783,ext_121
externalized,0.000000,0,0.480821,ext_122
externalized,0.000000,0,0.482320,ext_123
externalized,0.000000,0,0.483198,ext_124
externalized,0.000000,0,0.482050,ext_125
externalized,0.000000,0,0.486913,ext_126
externalized,0.000000,0,0.489344,ext_127
externalized,0.000000,1,0.506799,ext_128
externalized,0.000000,0,0.477420,ext_129
externalized,0.000000,0,0.486246,ext_130
externalized,0.000000,0,0.481511,ext_131
externalized,0.000000,0,0.484555,ext_132
externalized,0.000000,0,0.461432,ext_133
externalized,0.000000,0,0.496031,ext_134
externalized,0.000000,0,0.471522,ext_135
externalized,0.000000,0,0.490911,ext_136
externalized,0.000000,0,0.482542,ext_137
externalized,0.000000,0,0.482277,ext_138
externalized,0.000000,0,0.473188,ext_139
externalized,0.000000,0,0.492542,ext_140
externalized,0.000000,0,0.496774,ext_141
externalized,0.000000,0,0.482055,ext_142
externalized,0.000000,1,0.501607,ext_143
externalized,0.000000,0,0.486532,ext_144
externalized,0.000000,0,0.492801,ext_145
externalized,0.000000,1,0.501964,ext_146
externalized,0.000000,0,0.471698,ext_147
externalized,0.000000,0,0.491300,ext_148
externalized,0.000000,0,0.476366,ext_149
externalized,0.000000,0,0.493227,ext_150
externalized,0.000000,0,0.476326,ext_151
externalized,0.000000,0,0.498934,ext_152
externalized,0.000000,0,0.492363,ext_153
externalized,0.000000,0,0.472460,ext_154
externalized,0.000000,1,0.502251,ext_155
externalized,0.000000,0,0.486475,ext_156
externalized,0.000000,0,0.490929,ext_157
externalized,0.000000,0,0.495984,ext_158
externalized,0.000000,0,0.493829,ext_159
externalized,0.000000,0,0.469849,ext_160
externalized,0.000000,0,0.467672,ext_161
externalized,0.000000,0,0.497919,ext_162
externalized,0.000000,0,0.482250,ext_163
externalized,0.000000,0,0.481741,ext_164
externalized,0.000000,0,0.475317,ext_165
externalized,0.000000,0,0.489917,ext_166
externalized,0.000000,0,0.469838,ext_167
externalized,0.000000,0,0.475799,ext_168
externalized,0.000000,0,0.486625,ext_169
externalized,0.000000,0,0.479948,ext_170
externalized,0.000000,0,0.489063,ext_171
externalized,0.000000,0,0.475140,ext_172
externalized,0.000000,0,0.481288,ext_173
externalized,0.000000,0,0.478304,ext_174
externalized,0.000000,1,0.503159,ext_175
externalized,0.000000,0,0.493436,ext_176
externalized,0.000000,0,0.472446,ext_177
externalized,0.000000,0,0.497582,ext_178
externalized,0.000000,0,0.487721,ext_179
externalized,0.000000,0,0.482061,ext_180
externalized,0.000000,0,0.479050,ext_181
externalized,0.000000,1,0.511167,ext_182
externalized,0.000000,0,0.495080,ext_183
externalized,0.000000,0,0.480195,ext_184
externalized,0.000000,0,0.491625,ext_185
externalized,0.000000,0,0.487280,ext_186
externalized,0.000000,0,0.468232,ext_187
externalized,0.000000,0,0.491519,ext_188
externalized,0.000000,0,0.498427,ext_189
externalized,0.000000,0,0.471072,ext_190
externalized,0.000000,0,0.477410,ext_191
externalized,0.000000,0,0.482834,ext_192
externalized,0.000000,0,0.497997,ext_193
externalized,0.000000,0,0.496283,ext_194
externalized,0.000000,0,0.479912,ext_195
externalized,0.000000,0,0.487578,ext_196
externalized,0.000000,0,0.477161,ext_197
externalized,0.000000,0,0.483862,ext_198
externalized,0.000000,0,0.479203,ext_199
